STATEFIP,YEAR,QUARTER,industry,emp_weighted,total_emp,emp_share
55,2011,1,Utilities,89778.60190000001,8328908.8758000005,0.01077915525776198
55,2011,1,Wholesale trade,259652.362,8328908.8758000005,0.031174835248159696
55,2011,2,Construction,516210.8636,8238875.071400001,0.0626555032242141
55,2011,2,Education and health services,1866769.4494,8238875.071400001,0.22658062335235615
55,2011,2,Financial activities,519957.11,8238875.071400001,0.06311020685396139
55,2011,2,Government,276639.999,8238875.071400001,0.03357739941467417
55,2011,2,Information,74263.3726,8238875.071400001,0.009013775783273371
55,2011,2,Leisure and hospitality,166881.8238,8238875.071400001,0.020255413797850248
55,2011,2,Manufacturing - Durable goods,836869.2813,8238875.071400001,0.10157567314075003
55,2011,2,Manufacturing - Nondurable goods,543649.6023,8238875.071400001,0.06598590190876868
55,2011,2,Mining and logging,13433.7209,8238875.071400001,0.0016305285349735566
55,2011,2,Other services,216370.9753,8238875.071400001,0.02626219883477768
55,2011,2,Professional and business services,1164988.212,8238875.071400001,0.141401368743177
55,2011,2,Retail trade,1383265.7927,8238875.071400001,0.16789498332142413
55,2011,2,Transportation and warehousing,343808.8341,8238875.071400001,0.041730070078799954
55,2011,2,Utilities,127962.5037,8238875.071400001,0.01553155043510762
55,2011,2,Wholesale trade,187803.5307,8238875.071400001,0.022794802575891865
55,2011,3,Construction,475798.5562,8316540.3907,0.057211115902480715
55,2011,3,Education and health services,1832701.4894,8316540.3907,0.22036825450272865
55,2011,3,Financial activities,464574.3549,8316540.3907,0.05586149204776446
55,2011,3,Government,286949.174,8316540.3907,0.034503430575637185
55,2011,3,Information,49836.3025,8316540.3907,0.005992431967952638
55,2011,3,Leisure and hospitality,160721.8313,8316540.3907,0.019325563725960823
55,2011,3,Manufacturing - Durable goods,780155.7354,8316540.3907,0.0938077251776967
55,2011,3,Manufacturing - Nondurable goods,652532.1767,8316540.3907,0.07846197409558622
55,2011,3,Mining and logging,4539.2259,8316540.3907,0.0005458069926619974
55,2011,3,Other services,178953.0546,8316540.3907,0.021517728068767016
55,2011,3,Professional and business services,1262571.01,8316540.3907,0.15181445056310608
55,2011,3,Retail trade,1494725.491,8316540.3907,0.17972924085975484
55,2011,3,Transportation and warehousing,284565.3817,8316540.3907,0.03421679789088937
55,2011,3,Utilities,88185.73670000001,8316540.3907,0.010603656395225832
55,2011,3,Wholesale trade,299730.8704,8316540.3907,0.036040331233787436
55,2011,4,Construction,397668.3519,8419464.7273,0.047232023029987386
55,2011,4,Education and health services,1973778.9154,8419464.7273,0.234430451261355
55,2011,4,Financial activities,474810.4266,8419464.7273,0.056394372086438424
55,2011,4,Government,319183.6126,8419464.7273,0.03791020248176247
55,2011,4,Information,98561.3039,8419464.7273,0.011706362232318204
55,2011,4,Leisure and hospitality,145845.6658,8419464.7273,0.01732243919581935
55,2011,4,Manufacturing - Durable goods,714639.0365,8419464.7273,0.0848793907506724
55,2011,4,Manufacturing - Nondurable goods,621731.8585,8419464.7273,0.0738445825996566
55,2011,4,Mining and logging,5809.2798999999995,8419464.7273,0.0006899820936553708
55,2011,4,Other services,184665.9471,8419464.7273,0.021933217025213395
55,2011,4,Professional and business services,1127718.4375,8419464.7273,0.13394182100952196
55,2011,4,Retail trade,1648664.1389,8419464.7273,0.19581579023120424
55,2011,4,Transportation and warehousing,300837.4655,8419464.7273,0.035731186630491914
55,2011,4,Utilities,94237.1076,8419464.7273,0.011192767076324635
55,2011,4,Wholesale trade,311313.17960000003,8419464.7273,0.036975412295578755
55,2012,1,Construction,404039.0546,8300916.4013,0.048674030078983056
55,2012,1,Education and health services,1949560.1824,8300916.4013,0.2348608380268329
55,2012,1,Financial activities,548192.4609,8300916.4013,0.06603999298368406
55,2012,1,Government,304292.8464,8300916.4013,0.03665774134917741
55,2012,1,Information,100196.2896,8300916.4013,0.012070509418009358
55,2012,1,Leisure and hospitality,152209.4168,8300916.4013,0.018336459427077546
55,2012,1,Manufacturing - Durable goods,847739.9775,8300916.4013,0.10212607096816878
55,2012,1,Manufacturing - Nondurable goods,574500.0253,8300916.4013,0.06920922914125818
55,2012,1,Mining and logging,1811.5269,8300916.4013,0.00021823215804417668
55,2012,1,Other services,221614.7454,8300916.4013,0.026697624055735954
55,2012,1,Professional and business services,1094656.2655,8300916.4013,0.13187173711670758
55,2012,1,Retail trade,1506168.8599,8300916.4013,0.1814460942726902
55,2012,1,Transportation and warehousing,342047.7283,8300916.4013,0.041206020126456425
55,2012,1,Utilities,63477.8066,8300916.4013,0.0076470841930246156
55,2012,1,Wholesale trade,190409.2152,8300916.4013,0.022938336684149737
55,2012,2,Construction,396352.9142,8238143.5668,0.04811192120969047
55,2012,2,Education and health services,1773547.4055,8238143.5668,0.2152848382792765
55,2012,2,Financial activities,583255.4664,8238143.5668,0.07079938115554814
55,2012,2,Government,261263.4902,8238143.5668,0.03171387923523217
55,2012,2,Information,48548.852399999996,8238143.5668,0.005893178724834747
55,2012,2,Leisure and hospitality,177600.1448,8238143.5668,0.021558272608374375
55,2012,2,Manufacturing - Durable goods,983606.9678,8238143.5668,0.11939667715478638
55,2012,2,Manufacturing - Nondurable goods,606835.3917,8238143.5668,0.07366166743507208
55,2012,2,Mining and logging,10449.2773,8238143.5668,0.0012684019421694646
55,2012,2,Other services,256623.562,8238143.5668,0.03115065426077323
55,2012,2,Professional and business services,1012470.1488,8238143.5668,0.12290027972810394
55,2012,2,Retail trade,1572594.9582,8238143.5668,0.1908919097425798
55,2012,2,Transportation and warehousing,292439.50430000003,8238143.5668,0.035498228688140517
55,2012,2,Utilities,74120.2756,8238143.5668,0.008997206105840063
55,2012,2,Wholesale trade,188435.2076,8238143.5668,0.022873503729578144
55,2012,3,Construction,511823.4938,8278734.8612,0.061823877969418545
55,2012,3,Education and health services,1720722.1206,8278734.8612,0.20784843933878344
55,2012,3,Financial activities,451132.8866,8278734.8612,0.054492974369106495
55,2012,3,Government,240756.42489999998,8278734.8612,0.029081306375489165
55,2012,3,Information,52281.7469,8278734.8612,0.006315185565976898
55,2012,3,Leisure and hospitality,191867.5697,8278734.8612,0.02317595295861291
55,2012,3,Manufacturing - Durable goods,876394.3768,8278734.8612,0.10586090646620454
55,2012,3,Manufacturing - Nondurable goods,695701.7681,8278734.8612,0.0840347927266701
55,2012,3,Mining and logging,4340.201300000001,8278734.8612,0.0005242590048802324
55,2012,3,Other services,189179.5973,8278734.8612,0.022851269000850508
55,2012,3,Professional and business services,1039651.62,8278734.8612,0.12558097794296347
55,2012,3,Retail trade,1583568.3739,8278734.8612,0.19128144583077786
55,2012,3,Transportation and warehousing,309874.5615,8278734.8612,0.0374301830769205
55,2012,3,Utilities,120194.1887,8278734.8612,0.014518424700773408
55,2012,3,Wholesale trade,291245.9311,8278734.8612,0.035180004672571916
55,2012,4,Construction,418187.1333,8411462.0602,0.04971634304560564
55,2012,4,Education and health services,2020297.0343,8411462.0602,0.2401838134489503
55,2012,4,Financial activities,486427.4284,8411462.0602,0.057829117568228575
55,2012,4,Government,268436.0437,8411462.0602,0.031913125420863796
55,2012,4,Information,74573.9931,8411462.0602,0.008865758719029027
55,2012,4,Leisure and hospitality,178418.1642,8411462.0602,0.021211314147656958
55,2012,4,Manufacturing - Durable goods,750040.5993,8411462.0602,0.08916887384524043
55,2012,4,Manufacturing - Nondurable goods,643729.9963,8411462.0602,0.07653009568287751
55,2012,4,Other services,225551.4342,8411462.0602,0.026814771627780135
55,2012,4,Professional and business services,1189796.2207,8411462.0602,0.14144939514495178
55,2012,4,Retail trade,1519860.8164,8411462.0602,0.18068925539014583
55,2012,4,Transportation and warehousing,345132.4741,8411462.0602,0.04103121093930176
55,2012,4,Utilities,66546.04579999999,8411462.0602,0.007911353023259992
55,2012,4,Wholesale trade,224464.6764,8411462.0602,0.026685571996108232
55,2013,1,Construction,409477.4431,8166664.4569,0.050140108640564174
55,2013,1,Education and health services,1919255.859,8166664.4569,0.23501098510033974
55,2013,1,Financial activities,588288.0548,8166664.4569,0.07203529150790033
55,2013,1,Government,253694.2338,8166664.4569,0.03106460846271873
55,2013,1,Information,82649.414,8166664.4569,0.010120339146561809
55,2013,1,Leisure and hospitality,165855.3838,8166664.4569,0.020308828001359736
55,2013,1,Manufacturing - Durable goods,864380.5953,8166664.4569,0.10584255051273553
55,2013,1,Manufacturing - Nondurable goods,531707.3652,8166664.4569,0.06510704192710666
55,2013,1,Mining and logging,4244.8223,8166664.4569,0.0005197742998261129
55,2013,1,Other services,218625.635,8166664.4569,0.02677049316202573
55,2013,1,Professional and business services,1130599.4576,8166664.4569,0.1384407873700209
55,2013,1,Retail trade,1380501.5923,8166664.4569,0.16904105704179098
55,2013,1,Transportation and warehousing,315628.494,8166664.4569,0.03864839747803353
55,2013,1,Utilities,59755.092899999996,8166664.4569,0.007316952130868195
55,2013,1,Wholesale trade,242001.0138,8166664.4569,0.02963278521814788
55,2013,2,Construction,447653.5297,8468113.4157,0.052863431053018745
55,2013,2,Education and health services,1779399.0504,8468113.4157,0.21012933614008636
55,2013,2,Financial activities,577540.7892,8468113.4157,0.06820182499318342
55,2013,2,Government,325848.0602,8468113.4157,0.03847941615848852
55,2013,2,Information,71436.4953,8468113.4157,0.008435939836086245
55,2013,2,Leisure and hospitality,154089.4047,8468113.4157,0.018196426657951476
55,2013,2,Manufacturing - Durable goods,1013365.8122,8468113.4157,0.11966842701010662
55,2013,2,Manufacturing - Nondurable goods,566866.3861,8468113.4157,0.06694128411754877
55,2013,2,Mining and logging,5611.5647,8468113.4157,0.0006626699979709862
55,2013,2,Other services,295921.1025,8468113.4157,0.034945340003519336
55,2013,2,Professional and business services,1142622.0327,8468113.4157,0.1349323015184897
55,2013,2,Retail trade,1459688.7626,8468113.4157,0.17237472987710778
55,2013,2,Transportation and warehousing,297195.6312,8468113.4157,0.03509584917096117
55,2013,2,Utilities,92295.47780000001,8468113.4157,0.010899178278467895
55,2013,2,Wholesale trade,238579.3164,8468113.4157,0.028173845187013043
55,2013,3,Construction,555027.1429,8512255.7162,0.06520329762223973
55,2013,3,Education and health services,1723518.5705,8512255.7162,0.20247495234663895
55,2013,3,Financial activities,463516.961,8512255.7162,0.05445289432715974
55,2013,3,Government,300921.5428,8512255.7162,0.035351562832787634
55,2013,3,Information,97964.4417,8512255.7162,0.011508634722234685
55,2013,3,Leisure and hospitality,140615.6966,8512255.7162,0.016519204930884403
55,2013,3,Manufacturing - Durable goods,1059020.0157,8512255.7162,0.12441120791102864
55,2013,3,Manufacturing - Nondurable goods,631523.0304,8512255.7162,0.0741898565380413
55,2013,3,Other services,299255.6698,8512255.7162,0.035155859947965974
55,2013,3,Professional and business services,1057186.6445,8512255.7162,0.12419582772731176
55,2013,3,Retail trade,1524087.3958,8512255.7162,0.17904624186741136
55,2013,3,Transportation and warehousing,321227.5021,8512255.7162,0.03773705969484206
55,2013,3,Utilities,99267.0757,8512255.7162,0.011661665134316986
55,2013,3,Wholesale trade,239124.0267,8512255.7162,0.028091734397136813
55,2013,4,Construction,494496.4628,8368833.559599999,0.0590878596495394
55,2013,4,Education and health services,1842975.9009,8368833.559599999,0.22021896931931428
55,2013,4,Financial activities,563734.3087,8368833.559599999,0.06736115668752105
55,2013,4,Government,371990.7641,8368833.559599999,0.044449535464029445
55,2013,4,Information,76422.6945,8368833.559599999,0.009131821532325078
55,2013,4,Leisure and hospitality,146659.702,8368833.559599999,0.017524509354325098
55,2013,4,Manufacturing - Durable goods,903968.3896,8368833.559599999,0.10801605542304589
55,2013,4,Manufacturing - Nondurable goods,549350.6337,8368833.559599999,0.06564243747802018
55,2013,4,Mining and logging,8859.589100000001,8368833.559599999,0.001058640853221062
55,2013,4,Other services,257993.6856,8368833.559599999,0.030827914519109063
55,2013,4,Professional and business services,1097402.0496,8368833.559599999,0.13112963016705664
55,2013,4,Retail trade,1445066.3494,8368833.559599999,0.17267237293091403
55,2013,4,Transportation and warehousing,336335.7838,8368833.559599999,0.040189087452239355
55,2013,4,Utilities,68096.4887,8368833.559599999,0.008136915164465856
55,2013,4,Wholesale trade,205480.7571,8368833.559599999,0.02455309400487363
55,2014,1,Construction,401742.8266,8357579.0684,0.0480692821823235
55,2014,1,Education and health services,1845962.3117,8357579.0684,0.22087285045014793
55,2014,1,Financial activities,565830.1686,8357579.0684,0.06770264019869143
55,2014,1,Government,331265.6131,8357579.0684,0.03963655149282584
55,2014,1,Information,65019.4612,8357579.0684,0.007779700397431899
55,2014,1,Leisure and hospitality,155016.6669,8357579.0684,0.018548034739643435
55,2014,1,Manufacturing - Durable goods,1041156.3662,8357579.0684,0.12457631063720491
55,2014,1,Manufacturing - Nondurable goods,536972.7011,8357579.0684,0.06424979012526406
55,2014,1,Mining and logging,12871.4538,8357579.0684,0.0015400935719133016
55,2014,1,Other services,232464.9871,8357579.0684,0.027814871411620853
55,2014,1,Professional and business services,1053241.6828,8357579.0684,0.12602234141969484
55,2014,1,Retail trade,1430348.3497,8357579.0684,0.1711438609187852
55,2014,1,Transportation and warehousing,341870.962,8357579.0684,0.040905501366132906
55,2014,1,Utilities,75828.3643,8357579.0684,0.009073005912287086
55,2014,1,Wholesale trade,267987.1533,8357579.0684,0.03206516517603276
55,2014,2,Construction,420403.7032,8559082.7083,0.04911784562992035
55,2014,2,Education and health services,1785714.8549,8559082.7083,0.20863390573014776
55,2014,2,Financial activities,547349.8148,8559082.7083,0.0639495882273948
55,2014,2,Government,340049.2779,8559082.7083,0.039729640370251826
55,2014,2,Information,77072.549,8559082.7083,0.009004767406355406
55,2014,2,Leisure and hospitality,146967.1942,8559082.7083,0.017170904781359513
55,2014,2,Manufacturing - Durable goods,1125982.9953,8559082.7083,0.13155416692119362
55,2014,2,Manufacturing - Nondurable goods,605944.2078,8559082.7083,0.0707954612019811
55,2014,2,Mining and logging,18412.956899999997,8559082.7083,0.0021512768981826053
55,2014,2,Other services,260896.6798,8559082.7083,0.030481850531366015
55,2014,2,Professional and business services,1065316.1481,8559082.7083,0.12446615886383841
55,2014,2,Retail trade,1478465.3458,8559082.7083,0.17273642470662046
55,2014,2,Transportation and warehousing,328191.2557,8559082.7083,0.03834420893979013
55,2014,2,Utilities,108691.0368,8559082.7083,0.012698911846546247
55,2014,2,Wholesale trade,249624.6881,8559082.7083,0.0291648879450518
55,2014,3,Construction,623091.0934,8822273.4761,0.07062704359460023
55,2014,3,Education and health services,1956825.3233999999,8822273.4761,0.2218051082525544
55,2014,3,Financial activities,476192.7188,8822273.4761,0.05397619106798616
55,2014,3,Government,317329.9744,8822273.4761,0.035969183596457704
55,2014,3,Information,67735.8245,8822273.4761,0.00767781963271711
55,2014,3,Leisure and hospitality,146598.7715,8822273.4761,0.01661689267478998
55,2014,3,Manufacturing - Durable goods,1060940.7996,8822273.4761,0.12025707460487868
